REF_DATE,GEO,DGUID,VECTOR,COORDINATE,Population estimate
2023-10-14,Nova Scotia,2016A000212,v9,4,938972
2023-10-14,New Brunswick,2016A000213,v10,5,759524
2023-10-14,Quebec,2016A000224,v11,6,8165447
2023-10-14,Ontario,2016A000235,v12,7,13661314
2023-10-14,Manitoba,2016A000246,v13,8,1283366
2023-10-14,Saskatchewan,2016A000247,v14,9,1116203
2023-10-14,Alberta,2016A000248,v15,10,4106056
2023-10-14,British Columbia,2016A000259,v3,11,4737725
2023-10-14,Yukon,2016A000260,v4,12,37272
2023-10-14,Northwest Territories,2016A000261,v6,14,44064
2023-10-14,Nunavut,2016A000262,v7,15,36105
2023-01-15,Canada,2016A000011124,v1,1,35575187
2023-01-15,Newfoundland and Labrador,2016A000210,v2,2,528361
2023-01-15,Prince Edward Island,2016A000211,v8,3,144368
2023-01-15,Nova Scotia,2016A000212,v9,4,938296
2023-01-15,New Brunswick,2016A000213,v10,5,759617
2023-01-15,Quebec,2016A000224,v11,6,8163132
2023-01-15,Ontario,2016A000235,v12,7,13657737
2023-01-15,Manitoba,2016A000246,v13,8,1286453
2023-01-15,Saskatchewan,2016A000247,v14,9,1118181
2023-01-15,Alberta,2016A000248,v15,10,4116047
2023-01-15,British Columbia,2016A000259,v3,11,4745468
2023-01-15,Yukon,2016A000260,v4,12,37168
2023-01-15,Northwest Territories,2016A000261,v6,14,44140
2023-01-15,Nunavut,2016A000262,v7,15,36219
2023-04-15,Canada,2016A000011124,v1,1,35611271
2023-04-15,Newfoundland and Labrador,2016A000210,v2,2,528063
2023-04-15,Prince Edward Island,2016A000211,v8,3,144259
2023-04-15,Nova Scotia,2016A000212,v9,4,936271
2023-04-15,New Brunswick,2016A000213,v10,5,758948
2023-04-15,Quebec,2016A000224,v11,6,8163063
2023-04-15,Ontario,2016A000235,v12,7,13669860
2023-04-15,Manitoba,2016A000246,v13,8,1288094
2023-04-15,Saskatchewan,2016A000247,v14,9,1118806
2023-04-15,Alberta,2016A000248,v15,10,4128300
2023-04-15,British Columbia,2016A000259,v3,11,4757759
2023-04-15,Yukon,2016A000260,v4,12,37372
2023-04-15,Northwest Territories,2016A000261,v6,14,44193
2023-04-15,Nunavut,2016A000262,v7,15,36283
2023-07-15,Canada,2016A000011124,v1,1,35702908
2023-07-15,Newfoundland and Labrador,2016A000210,v2,2,528117
2023-07-15,Prince Edward Island,2016A000211,v8,3,144546
2023-07-15,Nova Scotia,2016A000212,v9,4,936525
2023-07-15,New Brunswick,2016A000213,v10,5,758842
2023-07-15,Quebec,2016A000224,v11,6,8175272
2023-07-15,Ontario,2016A000235,v12,7,13707118
2023-07-15,Manitoba,2016A000246,v13,8,1292227
2023-07-15,Saskatchewan,2016A000247,v14,9,1120967
2023-07-15,Alberta,2016A000248,v15,10,4144491
2023-07-15,British Columbia,2016A000259,v3,11,4776388
2023-07-15,Yukon,2016A000260,v4,12,37690
2023-07-15,Northwest Territories,2016A000261,v6,14,44237
2023-07-15,Nunavut,2016A000262,v7,15,36488
2023-10-15,Canada,2016A000011124,v1,1,35822894
2023-10-15,Newfoundland and Labrador,2016A000210,v2,2,528696
2023-10-15,Prince Edward Island,2016A000211,v8,3,144894
2023-10-15,Nova Scotia,2016A000212,v9,4,938320
2023-10-15,New Brunswick,2016A000213,v10,5,759778
2023-10-15,Quebec,2016A000224,v11,6,8190014
2023-10-15,Ontario,2016A000235,v12,7,13757688
2023-10-15,Manitoba,2016A000246,v13,8,1297329
2023-10-15,Saskatchewan,2016A000247,v14,9,1124919
2023-10-15,Alberta,2016A000248,v15,10,4159519
2023-10-15,British Columbia,2016A000259,v3,11,4802955
2023-10-15,Yukon,2016A000260,v4,12,37751
2023-10-15,Northwest Territories,2016A000261,v6,14,44428
2023-10-15,Nunavut,2016A000262,v7,15,36603
2023-01-16,Canada,2016A000011124,v1,1,35871136
2023-01-16,Newfoundland and Labrador,2016A000210,v2,2,528800
2023-01-16,Prince Edward Island,2016A000211,v8,3,145202
2023-01-16,Nova Scotia,2016A000212,v9,4,938690
2023-01-16,New Brunswick,2016A000213,v10,5,760580
2023-01-16,Quebec,2016A000224,v11,6,8193624
2023-01-16,Ontario,2016A000235,v12,7,13773629
2023-01-16,Manitoba,2016A000246,v13,8,1302544
2023-01-16,Saskatchewan,2016A000247,v14,9,1127773
2023-01-16,Alberta,2016A000248,v15,10,4169830
2023-01-16,British Columbia,2016A000259,v3,11,4811465
2023-01-16,Yukon,2016A000260,v4,12,37770
2023-01-16,Northwest Territories,2016A000261,v6,14,44507
2023-01-16,Nunavut,2016A000262,v7,15,36722
2023-04-16,Canada,2016A000011124,v1,1,35970303
2023-04-16,Newfoundland and Labrador,2016A000210,v2,2,529063
2023-04-16,Prince Edward Island,2016A000211,v8,3,145784
2023-04-16,Nova Scotia,2016A000212,v9,4,940382
2023-04-16,New Brunswick,2016A000213,v10,5,762289
2023-04-16,Quebec,2016A000224,v11,6,8204085
2023-04-16,Ontario,2016A000235,v12,7,13816545
2023-04-16,Manitoba,2016A000246,v13,8,1307689
2023-04-16,Saskatchewan,2016A000247,v14,9,1131147
2023-04-16,Alberta,2016A000248,v15,10,4181765
2023-04-16,British Columbia,2016A000259,v3,11,4832155
2023-04-16,Yukon,2016A000260,v4,12,38042
2023-04-16,Northwest Territories,2016A000261,v6,14,44590
2023-04-16,Nunavut,2016A000262,v7,15,36767
2023-07-16,Canada,2016A000011124,v1,1,36109487
2023-07-16,Newfoundland and Labrador,2016A000210,v2,2,529426
2023-07-16,Prince Edward Island,2016A000211,v8,3,146969
2023-07-16,Nova Scotia,2016A000212,v9,4,942790
2023-07-16,New Brunswick,2016A000213,v10,5,763350
2023-07-16,Quebec,2016A000224,v11,6,8225950
2023-07-16,Ontario,2016A000235,v12,7,13875394
2023-07-16,Manitoba,2016A000246,v13,8,1314139
2023-07-16,Saskatchewan,2016A000247,v14,9,1135987
2023-07-16,Alberta,2016A000248,v15,10,4196061
2023-07-16,British Columbia,2016A000259,v3,11,4859250
2023-07-16,Yukon,2016A000260,v4,12,38547
2023-07-16,Northwest Territories,2016A000261,v6,14,44649
2023-07-16,Nunavut,2016A000262,v7,15,36975
2023-10-16,Canada,2016A000011124,v1,1,36258726
2023-10-16,Newfoundland and Labrador,2016A000210,v2,2,529900
2023-10-16,Prince Edward Island,2016A000211,v8,3,147936
2023-10-16,Nova Scotia,2016A000212,v9,4,946030
2023-10-16,New Brunswick,2016A000213,v10,5,764844
2023-10-16,Quebec,2016A000224,v11,6,8249692
2023-10-16,Ontario,2016A000235,v12,7,13946431
2023-10-16,Manitoba,2016A000246,v13,8,1319911
2023-10-16,Saskatchewan,2016A000247,v14,9,1140690
2023-10-16,Alberta,2016A000248,v15,10,4208958
2023-10-16,British Columbia,2016A000259,v3,11,4884002
2023-10-16,Yukon,2016A000260,v4,12,38750
2023-10-16,Northwest Territories,2016A000261,v6,14,44542
2023-10-16,Nunavut,2016A000262,v7,15,37040
2023-01-17,Canada,2016A000011124,v1,1,36314099
2023-01-17,Newfoundland and Labrador,2016A000210,v2,2,529347
2023-01-17,Prince Edward Island,2016A000211,v8,3,148181
2023-01-17,Nova Scotia,2016A000212,v9,4,945943
2023-01-17,New Brunswick,2016A000213,v10,5,764617
2023-01-17,Quebec,2016A000224,v11,6,8257450
2023-01-17,Ontario,2016A000235,v12,7,13971785
2023-01-17,Manitoba,2016A000246,v13,8,1324129
2023-01-17,Saskatchewan,2016A000247,v14,9,1143313
2023-01-17,Alberta,2016A000248,v15,10,4217855
2023-01-17,British Columbia,2016A000259,v3,11,4890848
2023-01-17,Yukon,2016A000260,v4,12,38848
2023-01-17,Northwest Territories,2016A000261,v6,14,44607
2023-01-17,Nunavut,2016A000262,v7,15,37176
2023-04-17,Canada,2016A000011124,v1,1,36398013
2023-04-17,Newfoundland and Labrador,2016A000210,v2,2,528544
2023-04-17,Prince Edward Island,2016A000211,v8,3,148860
2023-04-17,Nova Scotia,2016A000212,v9,4,947384
2023-04-17,New Brunswick,2016A000213,v10,5,764813
2023-04-17,Quebec,2016A000224,v11,6,8272894
2023-04-17,Ontario,2016A000235,v12,7,14006386
2023-04-17,Manitoba,2016A000246,v13,8,1328412
2023-04-17,Saskatchewan,2016A000247,v14,9,1146218
2023-04-17,Alberta,2016A000248,v15,10,4227969
2023-04-17,British Columbia,2016A000259,v3,11,4905210
2023-04-17,Yukon,2016A000260,v4,12,39175
2023-04-17,Northwest Territories,2016A000261,v6,14,44813
2023-04-17,Nunavut,2016A000262,v7,15,37335
2023-07-17,Canada,2016A000011124,v1,1,36545236
2023-07-17,Newfoundland and Labrador,2016A000210,v2,2,528249
2023-07-17,Prince Edward Island,2016A000211,v8,3,150402
2023-07-17,Nova Scotia,2016A000212,v9,4,950108
2023-07-17,New Brunswick,2016A000213,v10,5,766621
2023-07-17,Quebec,2016A000224,v11,6,8302063
2023-07-17,Ontario,2016A000235,v12,7,14070141
2023-07-17,Manitoba,2016A000246,v13,8,1334790
2023-07-17,Saskatchewan,2016A000247,v14,9,1150331
2023-07-17,Alberta,2016A000248,v15,10,4241100
2023-07-17,British Columbia,2016A000259,v3,11,4929384
2023-07-17,Yukon,2016A000260,v4,12,39610
2023-07-17,Northwest Territories,2016A000261,v6,14,44891
2023-07-17,Nunavut,2016A000262,v7,15,37546
2023-10-17,Canada,2016A000011124,v1,1,36721223
2023-10-17,Newfoundland and Labrador,2016A000210,v2,2,528288
2023-10-17,Prince Edward Island,2016A000211,v8,3,151376
2023-10-17,Nova Scotia,2016A000212,v9,4,953683
2023-10-17,New Brunswick,2016A000213,v10,5,767935
2023-10-17,Quebec,2016A000224,v11,6,8336460
2023-10-17,Ontario,2016A000235,v12,7,14150783
2023-10-17,Manitoba,2016A000246,v13,8,1340565
2023-10-17,Saskatchewan,2016A000247,v14,9,1154755
2023-10-17,Alberta,2016A000248,v15,10,4258195
2023-10-17,British Columbia,2016A000259,v3,11,4956550
2023-10-17,Yukon,2016A000260,v4,12,39804
2023-10-17,Northwest Territories,2016A000261,v6,14,45126
2023-10-17,Nunavut,2016A000262,v7,15,37703
2023-01-18,Canada,2016A000011124,v1,1,36798408
2023-01-18,Newfoundland and Labrador,2016A000210,v2,2,527544
2023-01-18,Prince Edward Island,2016A000211,v8,3,151516
2023-01-18,Nova Scotia,2016A000212,v9,4,953838
2023-01-18,New Brunswick,2016A000213,v10,5,768005
2023-01-18,Quebec,2016A000224,v11,6,8350601
2023-01-18,Ontario,2016A000235,v12,7,14186830
2023-01-18,Manitoba,2016A000246,v13,8,1344418
2023-01-18,Saskatchewan,2016A000247,v14,9,1156659
2023-01-18,Alberta,2016A000248,v15,10,4268853
2023-01-18,British Columbia,2016A000259,v3,11,4967421
2023-01-18,Yukon,2016A000260,v4,12,39972
2023-01-18,Northwest Territories,2016A000261,v6,14,45066
2023-01-18,Nunavut,2016A000262,v7,15,37685
2023-04-18,Canada,2016A000011124,v1,1,36898431
2023-04-18,Newfoundland and Labrador,2016A000210,v2,2,526395
2023-04-18,Prince Edward Island,2016A000211,v8,3,152039
2023-04-18,Nova Scotia,2016A000212,v9,4,954618
2023-04-18,New Brunswick,2016A000213,v10,5,768522
2023-04-18,Quebec,2016A000224,v11,6,8367551
2023-04-18,Ontario,2016A000235,v12,7,14235643
2023-04-18,Manitoba,2016A000246,v13,8,1347055
2023-04-18,Saskatchewan,2016A000247,v14,9,1158451
2023-04-18,Alberta,2016A000248,v15,10,4281706
2023-04-18,British Columbia,2016A000259,v3,11,4983183
2023-04-18,Yukon,2016A000260,v4,12,40141
2023-04-18,Northwest Territories,2016A000261,v6,14,45320
2023-04-18,Nunavut,2016A000262,v7,15,37807
2023-07-18,Canada,2016A000011124,v1,1,37065084
2023-07-18,Newfoundland and Labrador,2016A000210,v2,2,525560
2023-07-18,Prince Edward Island,2016A000211,v8,3,153396
2023-07-18,Nova Scotia,2016A000212,v9,4,958406
2023-07-18,New Brunswick,2016A000213,v10,5,770301
2023-07-18,Quebec,2016A000224,v11,6,8401738
2023-07-18,Ontario,2016A000235,v12,7,14308697
2023-07-18,Manitoba,2016A000246,v13,8,1352825
2023-07-18,Saskatchewan,2016A000247,v14,9,1161767
2023-07-18,Alberta,2016A000248,v15,10,4298275
2023-07-18,British Columbia,2016A000259,v3,11,5010476
2023-07-18,Yukon,2016A000260,v4,12,40519
2023-07-18,Northwest Territories,2016A000261,v6,14,44981
2023-07-18,Nunavut,2016A000262,v7,15,38143
2023-10-18,Canada,2016A000011124,v1,1,37250385
2023-10-18,Newfoundland and Labrador,2016A000210,v2,2,525729
2023-10-18,Prince Edward Island,2016A000211,v8,3,155152
2023-10-18,Nova Scotia,2016A000212,v9,4,963447
2023-10-18,New Brunswick,2016A000213,v10,5,772597
2023-10-18,Quebec,2016A000224,v11,6,8434705
2023-10-18,Ontario,2016A000235,v12,7,14392903
2023-10-18,Manitoba,2016A000246,v13,8,1357968
2023-10-18,Saskatchewan,2016A000247,v14,9,1165929
2023-10-18,Alberta,2016A000248,v15,10,4317665
2023-10-18,British Columbia,2016A000259,v3,11,5040353
2023-10-18,Yukon,2016A000260,v4,12,40679
2023-10-18,Northwest Territories,2016A000261,v6,14,44970
2023-10-18,Nunavut,2016A000262,v7,15,38288
2023-01-19,Canada,2016A000011124,v1,1,37325235
2023-01-19,Newfoundland and Labrador,2016A000210,v2,2,524803
2023-01-19,Prince Edward Island,2016A000211,v8,3,155254
2023-01-19,Nova Scotia,2016A000212,v9,4,964073
2023-01-19,New Brunswick,2016A000213,v10,5,772828
2023-01-19,Quebec,2016A000224,v11,6,8447803
2023-01-19,Ontario,2016A000235,v12,7,14426822
2023-01-19,Manitoba,2016A000246,v13,8,1361820
2023-01-19,Saskatchewan,2016A000247,v14,9,1168447
2023-01-19,Alberta,2016A000248,v15,10,4330833
2023-01-19,British Columbia,2016A000259,v3,11,5048144
2023-01-19,Yukon,2016A000260,v4,12,40854
2023-01-19,Northwest Territories,2016A000261,v6,14,45202
2023-01-19,Nunavut,2016A000262,v7,15,38352
2023-04-19,Canada,2016A000011124,v1,1,37422946
2023-04-19,Newfoundland and Labrador,2016A000210,v2,2,524131
2023-04-19,Prince Edward Island,2016A000211,v8,3,155916
2023-04-19,Nova Scotia,2016A000212,v9,4,965553
2023-04-19,New Brunswick,2016A000213,v10,5,774035
2023-04-19,Quebec,2016A000224,v11,6,8466531
2023-04-19,Ontario,2016A000235,v12,7,14467552
2023-04-19,Manitoba,2016A000246,v13,8,1364667
2023-04-19,Saskatchewan,2016A000247,v14,9,1169397
2023-04-19,Alberta,2016A000248,v15,10,4344454
2023-04-19,British Columbia,2016A000259,v3,11,5066120
2023-04-19,Yukon,2016A000260,v4,12,40932
2023-04-19,Northwest Territories,2016A000261,v6,14,45137
2023-04-19,Nunavut,2016A000262,v7,15,38521
2023-07-19,Canada,2016A000011124,v1,1,37601230
2023-07-19,Newfoundland and Labrador,2016A000210,v2,2,523427
2023-07-19,Prince Edward Island,2016A000211,v8,3,157419
2023-07-19,Nova Scotia,2016A000212,v9,4,970243
2023-07-19,New Brunswick,2016A000213,v10,5,777128
2023-07-19,Quebec,2016A000224,v11,6,8503483
2023-07-19,Ontario,2016A000235,v12,7,14544701
2023-07-19,Manitoba,2016A000246,v13,8,1369954
2023-07-19,Saskatchewan,2016A000247,v14,9,1172479
2023-07-19,Alberta,2016A000248,v15,10,4362576
2023-07-19,British Columbia,2016A000259,v3,11,5094796
2023-07-19,Yukon,2016A000260,v4,12,41362
2023-07-19,Northwest Territories,2016A000261,v6,14,45070
2023-07-19,Nunavut,2016A000262,v7,15,38592
2023-10-19,Canada,2016A000011124,v1,1,37811399
2023-10-19,Newfoundland and Labrador,2016A000210,v2,2,523847
2023-10-19,Prince Edward Island,2016A000211,v8,3,158778
2023-10-19,Nova Scotia,2016A000212,v9,4,976495
2023-10-19,New Brunswick,2016A000213,v10,5,780631
2023-10-19,Quebec,2016A000224,v11,6,8542198
2023-10-19,Ontario,2016A000235,v12,7,14638247
2023-10-19,Manitoba,2016A000246,v13,8,1374081
2023-10-19,Saskatchewan,2016A000247,v14,9,1176427
2023-10-19,Alberta,2016A000248,v15,10,4384982
2023-10-19,British Columbia,2016A000259,v3,11,5130251
2023-10-19,Yukon,2016A000260,v4,12,41648
2023-10-19,Northwest Territories,2016A000261,v6,14,45189
2023-10-19,Nunavut,2016A000262,v7,15,38625
2023-01-20,Canada,2016A000011124,v1,1,37908599
2023-01-20,Newfoundland and Labrador,2016A000210,v2,2,523287
2023-01-20,Prince Edward Island,2016A000211,v8,3,159387
2023-01-20,Nova Scotia,2016A000212,v9,4,977519
2023-01-20,New Brunswick,2016A000213,v10,5,780707
2023-01-20,Quebec,2016A000224,v11,6,8558033
2023-01-20,Ontario,2016A000235,v12,7,14688726
2023-01-20,Manitoba,2016A000246,v13,8,1377578
2023-01-20,Saskatchewan,2016A000247,v14,9,1179355
2023-01-20,Alberta,2016A000248,v15,10,4401180
2023-01-20,British Columbia,2016A000259,v3,11,5137137
2023-01-20,Yukon,2016A000260,v4,12,41700
2023-01-20,Northwest Territories,2016A000261,v6,14,45269
2023-01-20,Nunavut,2016A000262,v7,15,38721
2023-04-20,Canada,2016A000011124,v1,1,38000056
2023-04-20,Newfoundland and Labrador,2016A000210,v2,2,522465
2023-04-20,Prince Edward Island,2016A000211,v8,3,160417
2023-04-20,Nova Scotia,2016A000212,v9,4,979175
2023-04-20,New Brunswick,2016A000213,v10,5,782199
2023-04-20,Quebec,2016A000224,v11,6,8574270
2023-04-20,Ontario,2016A000235,v12,7,14729324
2023-04-20,Manitoba,2016A000246,v13,8,1379735
2023-04-20,Saskatchewan,2016A000247,v14,9,1179939
2023-04-20,Alberta,2016A000248,v15,10,4415700
2023-04-20,British Columbia,2016A000259,v3,11,5150616
2023-04-20,Yukon,2016A000260,v4,12,42017
2023-04-20,Northwest Territories,2016A000261,v6,14,45363
2023-04-20,Nunavut,2016A000262,v7,15,38836
2023-07-20,Canada,2016A000011124,v1,1,38037204
2023-07-20,Newfoundland and Labrador,2016A000210,v2,2,521364
2023-07-20,Prince Edward Island,2016A000211,v8,3,161329
2023-07-20,Nova Scotia,2016A000212,v9,4,981889
2023-07-20,New Brunswick,2016A000213,v10,5,783204
2023-07-20,Quebec,2016A000224,v11,6,8578300
2023-07-20,Ontario,2016A000235,v12,7,14745712
2023-07-20,Manitoba,2016A000246,v13,8,1380648
2023-07-20,Saskatchewan,2016A000247,v14,9,1179300
2023-07-20,Alberta,2016A000248,v15,10,4420029
2023-07-20,British Columbia,2016A000259,v3,11,5158728
2023-07-20,Yukon,2016A000260,v4,12,42174
2023-07-20,Northwest Territories,2016A000261,v6,14,45372
2023-07-20,Nunavut,2016A000262,v7,15,39155
2023-10-20,Canada,2016A000011124,v1,1,38033014
2023-10-20,Newfoundland and Labrador,2016A000210,v2,2,520194
2023-10-20,Prince Edward Island,2016A000211,v8,3,161402
2023-10-20,Nova Scotia,2016A000212,v9,4,981552
2023-10-20,New Brunswick,2016A000213,v10,5,783257
2023-10-20,Quebec,2016A000224,v11,6,8579476
2023-10-20,Ontario,2016A000235,v12,7,14740704
2023-10-20,Manitoba,2016A000246,v13,8,1380447
2023-10-20,Saskatchewan,2016A000247,v14,9,1178164
2023-10-20,Alberta,2016A000248,v15,10,4424557
2023-10-20,British Columbia,2016A000259,v3,11,5156587
2023-10-20,Yukon,2016A000260,v4,12,42300
2023-10-20,Northwest Territories,2016A000261,v6,14,45265
2023-10-20,Nunavut,2016A000262,v7,15,39109
2023-01-21,Canada,2016A000011124,v1,1,38068872
2023-01-21,Newfoundland and Labrador,2016A000210,v2,2,519664
2023-01-21,Prince Edward Island,2016A000211,v8,3,161514
2023-01-21,Nova Scotia,2016A000212,v9,4,982012
2023-01-21,New Brunswick,2016A000213,v10,5,784156
2023-01-21,Quebec,2016A000224,v11,6,8579370
2023-01-21,Ontario,2016A000235,v12,7,14759431
2023-01-21,Manitoba,2016A000246,v13,8,1381459
2023-01-21,Saskatchewan,2016A000247,v14,9,1178971
2023-01-21,Alberta,2016A000248,v15,10,4431454
2023-01-21,British Columbia,2016A000259,v3,11,5163919
2023-01-21,Yukon,2016A000260,v4,12,42344
2023-01-21,Northwest Territories,2016A000261,v6,14,45323
2023-01-21,Nunavut,2016A000262,v7,15,39255
2023-04-21,Canada,2016A000011124,v1,1,38153211
2023-04-21,Newfoundland and Labrador,2016A000210,v2,2,519693
2023-04-21,Prince Edward Island,2016A000211,v8,3,162596
2023-04-21,Nova Scotia,2016A000212,v9,4,985776
2023-04-21,New Brunswick,2016A000213,v10,5,785819
2023-04-21,Quebec,2016A000224,v11,6,8587179
2023-04-21,Ontario,2016A000235,v12,7,14795883
2023-04-21,Manitoba,2016A000246,v13,8,1383638
2023-04-21,Saskatchewan,2016A000247,v14,9,1180314
2023-04-21,Alberta,2016A000248,v15,10,4438772
2023-04-21,British Columbia,2016A000259,v3,11,5185990
2023-04-21,Yukon,2016A000260,v4,12,42586
2023-04-21,Northwest Territories,2016A000261,v6,14,45629
2023-04-21,Nunavut,2016A000262,v7,15,39336
2023-07-21,Canada,2016A000011124,v1,1,38246108
2023-07-21,Newfoundland and Labrador,2016A000210,v2,2,520553
2023-07-21,Prince Edward Island,2016A000211,v8,3,164318
2023-07-21,Nova Scotia,2016A000212,v9,4,992055
2023-07-21,New Brunswick,2016A000213,v10,5,789225
2023-07-21,Quebec,2016A000224,v11,6,8604495
2023-07-21,Ontario,2016A000235,v12,7,14826276
2023-07-21,Manitoba,2016A000246,v13,8,1383765
2023-07-21,Saskatchewan,2016A000247,v14,9,1179844
2023-07-21,Alberta,2016A000248,v15,10,4442879
2023-07-21,British Columbia,2016A000259,v3,11,5214805
2023-07-21,Yukon,2016A000260,v4,12,42986
2023-07-21,Northwest Territories,2016A000261,v6,14,45504
2023-07-21,Nunavut,2016A000262,v7,15,39403
2023-10-21,Canada,2016A000011124,v1,1,38436447
2023-10-21,Newfoundland and Labrador,2016A000210,v2,2,521758
2023-10-21,Prince Edward Island,2016A000211,v8,3,165936
2023-10-21,Nova Scotia,2016A000212,v9,4,998832
2023-10-21,New Brunswick,2016A000213,v10,5,794300
2023-10-21,Quebec,2016A000224,v11,6,8631147
2023-10-21,Ontario,2016A000235,v12,7,14915270
2023-10-21,Manitoba,2016A000246,v13,8,1386333
2023-10-21,Saskatchewan,2016A000247,v14,9,1180867
2023-10-21,Alberta,2016A000248,v15,10,4464170
2023-10-21,British Columbia,2016A000259,v3,11,5249635
2023-10-21,Yukon,2016A000260,v4,12,43095
2023-10-21,Northwest Territories,2016A000261,v6,14,45515
2023-10-21,Nunavut,2016A000262,v7,15,39589
2023-01-22,Canada,2016A000011124,v1,1,38526760
2023-01-22,Newfoundland and Labrador,2016A000210,v2,2,522453
2023-01-22,Prince Edward Island,2016A000211,v8,3,166331
2023-01-22,Nova Scotia,2016A000212,v9,4,1002586
2023-01-22,New Brunswick,2016A000213,v10,5,797102
2023-01-22,Quebec,2016A000224,v11,6,8639642
2023-01-22,Ontario,2016A000235,v12,7,14951825
2023-01-22,Manitoba,2016A000246,v13,8,1390249
2023-01-22,Saskatchewan,2016A000247,v14,9,1183269
2023-01-22,Alberta,2016A000248,v15,10,4480486
2023-01-22,British Columbia,2016A000259,v3,11,5264485
2023-01-22,Yukon,2016A000260,v4,12,42982
2023-01-22,Northwest Territories,2016A000261,v6,14,45640
2023-01-22,Nunavut,2016A000262,v7,15,39710
2023-04-22,Canada,2016A000011124,v1,1,38654738
2023-04-22,Newfoundland and Labrador,2016A000210,v2,2,522875
2023-04-22,Prince Edward Island,2016A000211,v8,3,167680
2023-04-22,Nova Scotia,2016A000212,v9,4,1007049
2023-04-22,New Brunswick,2016A000213,v10,5,800243
2023-04-22,Quebec,2016A000224,v11,6,8653184
